period,series_id,display_name,net_return,series_role
2019-08,SPY_AGG_60_40,60/40,0.0010851884466469564,REFERENCE
2019-09,SPY_AGG_60_40,60/40,0.00922629753409776,REFERENCE
2019-10,SPY_AGG_60_40,60/40,0.014095225246668175,REFERENCE
2019-11,SPY_AGG_60_40,60/40,0.021580656044906332,REFERENCE
2019-12,SPY_AGG_60_40,60/40,0.017246265713186215,REFERENCE
2020-01,SPY_AGG_60_40,60/40,0.0078737713297794,REFERENCE
2020-02,SPY_AGG_60_40,60/40,-0.04116073912968987,REFERENCE
2020-03,SPY_AGG_60_40,60/40,-0.07702999299558755,REFERENCE
2020-04,SPY_AGG_60_40,60/40,0.0830662203301793,REFERENCE
2020-05,SPY_AGG_60_40,60/40,0.03127760631166776,REFERENCE
2020-06,SPY_AGG_60_40,60/40,0.013277010797714706,REFERENCE
2020-07,SPY_AGG_60_40,60/40,0.04066837963491299,REFERENCE
2020-08,SPY_AGG_60_40,60/40,0.038583150592827575,REFERENCE
2020-09,SPY_AGG_60_40,60/40,-0.022855419928539122,REFERENCE
2020-10,SPY_AGG_60_40,60/40,-0.01719319740310321,REFERENCE
2020-11,SPY_AGG_60_40,60/40,0.07009317759851674,REFERENCE
2020-12,SPY_AGG_60_40,60/40,0.02257200173416951,REFERENCE
2021-01,SPY_AGG_60_40,60/40,-0.00909271417018731,REFERENCE
2021-02,SPY_AGG_60_40,60/40,0.010611072216785145,REFERENCE
2021-03,SPY_AGG_60_40,60/40,0.022654092992343333,REFERENCE
2021-04,SPY_AGG_60_40,60/40,0.03467424973513511,REFERENCE
2021-05,SPY_AGG_60_40,60/40,0.004755046689680631,REFERENCE
2021-06,SPY_AGG_60_40,60/40,0.016768251495684394,REFERENCE
2021-07,SPY_AGG_60_40,60/40,0.019113652278055282,REFERENCE
2021-08,SPY_AGG_60_40,60/40,0.01705454170833609,REFERENCE
2021-09,SPY_AGG_60_40,60/40,-0.03163225509022627,REFERENCE
2021-10,SPY_AGG_60_40,60/40,0.042063488805440974,REFERENCE
2021-11,SPY_AGG_60_40,60/40,-0.0037378854412702944,REFERENCE
2021-12,SPY_AGG_60_40,60/40,0.026313938425013728,REFERENCE
2022-01,SPY_AGG_60_40,60/40,-0.039639090763540996,REFERENCE
2022-02,SPY_AGG_60_40,60/40,-0.022292894017331366,REFERENCE
2022-03,SPY_AGG_60_40,60/40,0.011305326604572619,REFERENCE
2022-04,SPY_AGG_60_40,60/40,-0.06788476983887237,REFERENCE
2022-05,SPY_AGG_60_40,60/40,0.004396625113800345,REFERENCE
2022-06,SPY_AGG_60_40,60/40,-0.05568848209245192,REFERENCE
2022-07,SPY_AGG_60_40,60/40,0.06540486580089655,REFERENCE
2022-08,SPY_AGG_60_40,60/40,-0.036650247971727334,REFERENCE
2022-09,SPY_AGG_60_40,60/40,-0.07204761990602415,REFERENCE
2022-10,SPY_AGG_60_40,60/40,0.043651296286523866,REFERENCE
2022-11,SPY_AGG_60_40,60/40,0.048588849639312315,REFERENCE
2022-12,SPY_AGG_60_40,60/40,-0.03897050142677794,REFERENCE
2023-01,SPY_AGG_60_40,60/40,0.051053379444399916,REFERENCE
2023-02,SPY_AGG_60_40,60/40,-0.025748342587833428,REFERENCE
2023-03,SPY_AGG_60_40,60/40,0.03281170601482586,REFERENCE
2023-04,SPY_AGG_60_40,60/40,0.011886915505253226,REFERENCE
2023-05,SPY_AGG_60_40,60/40,-0.0018072532349503456,REFERENCE
2023-06,SPY_AGG_60_40,60/40,0.03740667352573257,REFERENCE
2023-07,SPY_AGG_60_40,60/40,0.01957873913683672,REFERENCE
2023-08,SPY_AGG_60_40,60/40,-0.012276594140128716,REFERENCE
2023-09,SPY_AGG_60_40,60/40,-0.03881899738742445,REFERENCE
2023-10,SPY_AGG_60_40,60/40,-0.019307929660938083,REFERENCE
2023-11,SPY_AGG_60_40,60/40,0.0731779960726151,REFERENCE
2023-12,SPY_AGG_60_40,60/40,0.040995285145781546,REFERENCE
2024-01,SPY_AGG_60_40,60/40,0.008951267127670803,REFERENCE
2024-02,SPY_AGG_60_40,60/40,0.025413796955861212,REFERENCE
2024-03,SPY_AGG_60_40,60/40,0.023231259105106927,REFERENCE
2024-04,SPY_AGG_60_40,60/40,-0.03410477013323299,REFERENCE
2024-05,SPY_AGG_60_40,60/40,0.03702607315746076,REFERENCE
2024-06,SPY_AGG_60_40,60/40,0.024710109020070314,REFERENCE
2024-07,SPY_AGG_60_40,60/40,0.016942025050013854,REFERENCE
2024-08,SPY_AGG_60_40,60/40,0.01986510950339193,REFERENCE
2024-09,SPY_AGG_60_40,60/40,0.017934057850778284,REFERENCE
2024-10,SPY_AGG_60_40,60/40,-0.015429126705179486,REFERENCE
2024-11,SPY_AGG_60_40,60/40,0.04022410146107824,REFERENCE
2024-12,SPY_AGG_60_40,60/40,-0.02244632727675011,REFERENCE
2025-01,SPY_AGG_60_40,60/40,0.018177791185899128,REFERENCE
2025-02,SPY_AGG_60_40,60/40,0.001332625527068254,REFERENCE
2025-03,SPY_AGG_60_40,60/40,-0.03353663408883312,REFERENCE
2025-04,SPY_AGG_60_40,60/40,-0.0034780166212970975,REFERENCE
2025-05,SPY_AGG_60_40,60/40,0.03527954865782923,REFERENCE
2025-06,SPY_AGG_60_40,60/40,0.0366530009470174,REFERENCE
2025-07,SPY_AGG_60_40,60/40,0.012763219160173422,REFERENCE
2025-08,SPY_AGG_60_40,60/40,0.017073071461841005,REFERENCE
2025-09,SPY_AGG_60_40,60/40,0.025879306847583994,REFERENCE
2025-10,SPY_AGG_60_40,60/40,0.01676431702562442,REFERENCE
2025-11,SPY_AGG_60_40,60/40,0.0035927386933922723,REFERENCE
2025-12,SPY_AGG_60_40,60/40,-0.0006373213193276994,REFERENCE
2026-01,SPY_AGG_60_40,60/40,0.009843857074949725,REFERENCE
2026-02,SPY_AGG_60_40,60/40,0.0012072752740730497,REFERENCE
2026-03,SPY_AGG_60_40,60/40,-0.036805959695451196,REFERENCE
2026-04,SPY_AGG_60_40,60/40,0.06370679814674696,REFERENCE
2026-05,SPY_AGG_60_40,60/40,0.0327498994737041,REFERENCE
2026-06,SPY_AGG_60_40,60/40,-0.00515855802786469,REFERENCE
2026-07,SPY_AGG_60_40,60/40,-0.0049771503163372754,REFERENCE
2026-08,SPY_AGG_60_40,60/40,0.01763789645151026,REFERENCE
2017-05,BIL_CASH,BIL Cash,0.00015426397517903645,CASH_COMPARATOR
2017-06,BIL_CASH,BIL Cash,0.0010287893105205281,CASH_COMPARATOR
2017-07,BIL_CASH,BIL Cash,0.0003275407378799944,CASH_COMPARATOR
2017-08,BIL_CASH,BIL Cash,0.0011377897197955011,CASH_COMPARATOR
2017-09,BIL_CASH,BIL Cash,0.000722156482842129,CASH_COMPARATOR
2017-10,BIL_CASH,BIL Cash,0.0006997014600174101,CASH_COMPARATOR
2017-11,BIL_CASH,BIL Cash,0.0005471327832162753,CASH_COMPARATOR
2017-12,BIL_CASH,BIL Cash,0.0007436812272672011,CASH_COMPARATOR
2018-01,BIL_CASH,BIL Cash,0.0013130022705722943,CASH_COMPARATOR
2018-02,BIL_CASH,BIL Cash,0.0008310509909514874,CASH_COMPARATOR
2018-03,BIL_CASH,BIL Cash,0.0013015992807192678,CASH_COMPARATOR
2018-04,BIL_CASH,BIL Cash,0.001039470947127974,CASH_COMPARATOR
2018-05,BIL_CASH,BIL Cash,0.001497993964646005,CASH_COMPARATOR
2018-06,BIL_CASH,BIL Cash,0.0014876063058426592,CASH_COMPARATOR
2018-07,BIL_CASH,BIL Cash,0.0013879834348160536,CASH_COMPARATOR
2018-08,BIL_CASH,BIL Cash,0.001586065982566165,CASH_COMPARATOR
2018-09,BIL_CASH,BIL Cash,0.0013996756095455698,CASH_COMPARATOR
2018-10,BIL_CASH,BIL Cash,0.0017059085088013681,CASH_COMPARATOR
2018-11,BIL_CASH,BIL Cash,0.0018594966462945894,CASH_COMPARATOR
2018-12,BIL_CASH,BIL Cash,7.596727172276552e-05,CASH_COMPARATOR
2019-01,BIL_CASH,BIL Cash,0.0017499730024275184,CASH_COMPARATOR
2019-02,BIL_CASH,BIL Cash,0.0018479990732525042,CASH_COMPARATOR
2019-03,BIL_CASH,BIL Cash,0.001749586862176411,CASH_COMPARATOR
2019-04,BIL_CASH,BIL Cash,0.0019253530616940573,CASH_COMPARATOR
2019-05,BIL_CASH,BIL Cash,0.002122099588851789,CASH_COMPARATOR
2019-06,BIL_CASH,BIL Cash,0.0018147443431935084,CASH_COMPARATOR
2019-07,BIL_CASH,BIL Cash,0.0018043983394369079,CASH_COMPARATOR
2019-08,BIL_CASH,BIL Cash,0.001694754374357288,CASH_COMPARATOR
2019-09,BIL_CASH,BIL Cash,0.001619034507984285,CASH_COMPARATOR
2019-10,BIL_CASH,BIL Cash,0.0016072880042203863,CASH_COMPARATOR
2019-11,BIL_CASH,BIL Cash,0.0010825599176582656,CASH_COMPARATOR
2019-12,BIL_CASH,BIL Cash,0.0011156078947422987,CASH_COMPARATOR
2020-01,BIL_CASH,BIL Cash,0.0012031141046491278,CASH_COMPARATOR
2020-02,BIL_CASH,BIL Cash,0.001181304483975909,CASH_COMPARATOR
2020-03,BIL_CASH,BIL Cash,0.002045052167226169,CASH_COMPARATOR
2020-04,BIL_CASH,BIL Cash,-0.0001967147737278463,CASH_COMPARATOR
2020-05,BIL_CASH,BIL Cash,-0.00017475928550503284,CASH_COMPARATOR
2020-06,BIL_CASH,BIL Cash,2.220446049250313e-16,CASH_COMPARATOR
2020-07,BIL_CASH,BIL Cash,0.00010929341409626758,CASH_COMPARATOR
2020-08,BIL_CASH,BIL Cash,0.0,CASH_COMPARATOR
2020-09,BIL_CASH,BIL Cash,-0.00021836388520046768,CASH_COMPARATOR
2020-10,BIL_CASH,BIL Cash,0.00010910623971316369,CASH_COMPARATOR
2020-11,BIL_CASH,BIL Cash,-0.00010909433683836678,CASH_COMPARATOR
2020-12,BIL_CASH,BIL Cash,3.2652232321739305e-05,CASH_COMPARATOR
2021-01,BIL_CASH,BIL Cash,-5.551115123125783e-16,CASH_COMPARATOR
2021-02,BIL_CASH,BIL Cash,-0.00010940131598191627,CASH_COMPARATOR
2021-03,BIL_CASH,BIL Cash,-0.00010921417167852887,CASH_COMPARATOR
2021-04,BIL_CASH,BIL Cash,0.0,CASH_COMPARATOR
2021-05,BIL_CASH,BIL Cash,-0.00010902696470904694,CASH_COMPARATOR
2021-06,BIL_CASH,BIL Cash,-0.0002187747577950816,CASH_COMPARATOR
2021-07,BIL_CASH,BIL Cash,-0.00010916231370183826,CASH_COMPARATOR
2021-08,BIL_CASH,BIL Cash,-0.00010987151208996515,CASH_COMPARATOR
2021-09,BIL_CASH,BIL Cash,0.00010988358516650365,CASH_COMPARATOR
2021-10,BIL_CASH,BIL Cash,-0.0001098715120901872,CASH_COMPARATOR
2021-11,BIL_CASH,BIL Cash,-0.00021827283327136016,CASH_COMPARATOR
2021-12,BIL_CASH,BIL Cash,0.0,CASH_COMPARATOR
2022-01,BIL_CASH,BIL Cash,4.440892098500626e-16,CASH_COMPARATOR
2022-02,BIL_CASH,BIL Cash,-0.00021871906358328363,CASH_COMPARATOR
2022-03,BIL_CASH,BIL Cash,0.0004592610163345334,CASH_COMPARATOR
2022-04,BIL_CASH,BIL Cash,-0.00010968191447713327,CASH_COMPARATOR
2022-05,BIL_CASH,BIL Cash,0.00032858368178501074,CASH_COMPARATOR
2022-06,BIL_CASH,BIL Cash,0.000776569261024429,CASH_COMPARATOR
2022-07,BIL_CASH,BIL Cash,0.00036106285439485575,CASH_COMPARATOR
2022-08,BIL_CASH,BIL Cash,0.0019373760164906884,CASH_COMPARATOR
2022-09,BIL_CASH,BIL Cash,0.0020674766716306525,CASH_COMPARATOR
2022-10,BIL_CASH,BIL Cash,0.0015853094459827854,CASH_COMPARATOR
2022-11,BIL_CASH,BIL Cash,0.0031517500681388366,CASH_COMPARATOR
2022-12,BIL_CASH,BIL Cash,0.0036260737662614506,CASH_COMPARATOR
2023-01,BIL_CASH,BIL Cash,0.002842386122520635,CASH_COMPARATOR
2023-02,BIL_CASH,BIL Cash,0.0034577138972993193,CASH_COMPARATOR
2023-03,BIL_CASH,BIL Cash,0.003990869920782902,CASH_COMPARATOR
2023-04,BIL_CASH,BIL Cash,0.003630414876074406,CASH_COMPARATOR
2023-05,BIL_CASH,BIL Cash,0.0037516939507737934,CASH_COMPARATOR
2023-06,BIL_CASH,BIL Cash,0.004606486366873996,CASH_COMPARATOR
2023-07,BIL_CASH,BIL Cash,0.003859786061196857,CASH_COMPARATOR
2023-08,BIL_CASH,BIL Cash,0.0049670379914643625,CASH_COMPARATOR
2023-09,BIL_CASH,BIL Cash,0.00399121851907025,CASH_COMPARATOR
2023-10,BIL_CASH,BIL Cash,0.004309145719642027,CASH_COMPARATOR
2023-11,BIL_CASH,BIL Cash,0.004682159234982386,CASH_COMPARATOR
2023-12,BIL_CASH,BIL Cash,-0.00033894661439137774,CASH_COMPARATOR
2024-01,BIL_CASH,BIL Cash,0.004267367647931453,CASH_COMPARATOR
2024-02,BIL_CASH,BIL Cash,0.004443072423647054,CASH_COMPARATOR
2024-03,BIL_CASH,BIL Cash,0.004101877683474253,CASH_COMPARATOR
2024-04,BIL_CASH,BIL Cash,0.004322056186823353,CASH_COMPARATOR
2024-05,BIL_CASH,BIL Cash,0.004572968958745038,CASH_COMPARATOR
2024-06,BIL_CASH,BIL Cash,0.003992582193875327,CASH_COMPARATOR
2024-07,BIL_CASH,BIL Cash,0.0045084045696239805,CASH_COMPARATOR
2024-08,BIL_CASH,BIL Cash,0.004617182259589958,CASH_COMPARATOR
2024-09,BIL_CASH,BIL Cash,0.0042221895245533325,CASH_COMPARATOR
2024-10,BIL_CASH,BIL Cash,0.00394795852387686,CASH_COMPARATOR
2024-11,BIL_CASH,BIL Cash,0.0037072821376347154,CASH_COMPARATOR
2024-12,BIL_CASH,BIL Cash,0.0040311409346067695,CASH_COMPARATOR
2025-01,BIL_CASH,BIL Cash,0.0035001131337117908,CASH_COMPARATOR
2025-02,BIL_CASH,BIL Cash,0.003237679238334179,CASH_COMPARATOR
2025-03,BIL_CASH,BIL Cash,0.0032700232893565495,CASH_COMPARATOR
2025-04,BIL_CASH,BIL Cash,0.0034024828104515237,CASH_COMPARATOR
2025-05,BIL_CASH,BIL Cash,0.0036318569502253872,CASH_COMPARATOR
2025-06,BIL_CASH,BIL Cash,0.0033470831991875283,CASH_COMPARATOR
2025-07,BIL_CASH,BIL Cash,0.0035656500613017172,CASH_COMPARATOR
2025-08,BIL_CASH,BIL Cash,0.003707851800299089,CASH_COMPARATOR
2025-09,BIL_CASH,BIL Cash,0.003302260955158509,CASH_COMPARATOR
2025-10,BIL_CASH,BIL Cash,0.003510772020320241,CASH_COMPARATOR
2025-11,BIL_CASH,BIL Cash,0.002875675908108999,CASH_COMPARATOR
2025-12,BIL_CASH,BIL Cash,0.003351852402898814,CASH_COMPARATOR
2026-01,BIL_CASH,BIL Cash,0.002954770777067406,CASH_COMPARATOR
2026-02,BIL_CASH,BIL Cash,0.0026703088852704226,CASH_COMPARATOR
2026-03,BIL_CASH,BIL Cash,0.002878133055841392,CASH_COMPARATOR
2026-04,BIL_CASH,BIL Cash,0.0028891949295999364,CASH_COMPARATOR
2026-05,BIL_CASH,BIL Cash,0.003173918855634783,CASH_COMPARATOR
2026-06,BIL_CASH,BIL Cash,0.0027245174647512194,CASH_COMPARATOR
2026-07,BIL_CASH,BIL Cash,0.003370919035780018,CASH_COMPARATOR
2026-08,BIL_CASH,BIL Cash,0.0027678474251318086,CASH_COMPARATOR
